Degraded,MOS_P563
dw96-20110603-ktd_a0048_plr5_evs.wav, 1.000000
dw96-20110603-ktd_a0049_plr1_opus.wav, 1.000000
dw96-20110603-ktd_a0050_plr3_evs.wav, 1.000000
dw96-20110603-ktd_a0051_plr5_opus.wav, 1.000000
dw96-20110603-ktd_a0052_plr1_evs.wav, 1.000000
dw96-20110603-ktd_a0053_plr3_opus.wav, 1.000000
dw96-20110603-ktd_a0054_plr5_evs.wav, 1.000000
dw96-20110603-ktd_a0055_plr1_opus.wav, 1.398047
dw96-20110603-ktd_a0056_plr3_evs.wav, 1.065104
dw96-20110605-uko_b0416_plr5_opus.wav, 1.000000
dw96-20110605-uko_b0417_plr1_evs.wav, 1.000000
dw96-20110605-uko_b0418_plr3_opus.wav, 1.000000
dw96-20110605-uko_b0419_plr5_evs.wav, 1.000000
dw96-20110605-uko_b0420_plr1_opus.wav, 1.000000
dw96-20110605-uko_b0421_plr3_evs.wav, 1.000000
dw96-20110605-uko_b0422_plr5_opus.wav, 1.000000
dw96-20110605-uko_b0423_plr1_evs.wav, 1.000000
dw96-20110605-uko_b0424_plr3_opus.wav, 1.000000
dw96-20110605-uko_b0425_plr5_evs.wav, 1.000000
dw96-20110606-atg_a0011_plr1_opus.wav, 1.000000
dw96-20110606-atg_a0012_plr3_evs.wav, 1.000000
dw96-20110606-atg_a0013_plr5_opus.wav, 1.000000
dw96-20110606-atg_a0014_plr1_evs.wav, 1.000000
dw96-20110606-atg_a0015_plr3_opus.wav, 1.000000
dw96-20110606-atg_a0016_plr5_evs.wav, 1.000000
dw96-20110606-atg_a0017_plr1_opus.wav, 1.000000
dw96-20110606-atg_a0018_plr3_evs.wav, 1.000000
dw96-20110606-atg_a0019_plr5_opus.wav, 1.000000
dw96-20110606-atg_a0020_plr1_evs.wav, 1.000000
dw96-20110606-vkj_b0310_plr3_opus.wav, 1.000000
dw96-20110606-vkj_b0311_plr5_evs.wav, 1.000000
dw96-20110606-vkj_b0312_plr1_opus.wav, 1.000000
dw96-20110606-vkj_b0313_plr3_evs.wav, 1.000000
dw96-20110606-vkj_b0314_plr5_opus.wav, 1.000000
dw96-20110606-vkj_b0315_plr1_evs.wav, 1.000000
dw96-20110606-vkj_b0316_plr3_opus.wav, 1.000000
dw96-20110606-vkj_b0317_plr5_evs.wav, 1.000000
dw96-20110606-vkj_b0318_plr1_opus.wav, 1.000000
dw96-20110606-vkj_b0319_plr3_evs.wav, 1.000000
dw96-20110606-xip_a0158_plr5_opus.wav, 1.000000
dw96-20110606-xip_a0159_plr1_evs.wav, 1.000000
dw96-20110606-xip_a0160_plr3_opus.wav, 1.000000
dw96-20110606-xip_a0161_plr5_evs.wav, 1.000000
dw96-20110606-xip_a0162_plr1_opus.wav, 1.000000
dw96-20110606-xip_a0163_plr3_evs.wav, 1.000000
dw96-20110606-xip_a0164_plr5_opus.wav, 1.000000
dw96-20110606-xip_a0165_plr1_evs.wav, 1.000000
dw96-20110606-xip_a0166_plr3_opus.wav, 1.000000
dw96-20110606-xip_a0167_plr5_evs.wav, 1.000000
dw96-20110616-wxu_a0258_plr1_opus.wav, 1.000000
dw96-20110616-wxu_a0259_plr3_evs.wav, 1.000000
dw96-20110616-wxu_a0260_plr5_opus.wav, 1.000000
dw96-20110616-wxu_a0261_plr1_evs.wav, 1.000000
dw96-20110616-wxu_a0262_plr3_opus.wav, 1.000000
dw96-20110616-wxu_a0263_plr5_evs.wav, 1.000000
dw96-20110616-wxu_a0264_plr1_opus.wav, 1.000000
dw96-20110616-wxu_a0265_plr3_evs.wav, 1.000000
dw96-20110616-wxu_a0266_plr5_opus.wav, 1.000000
dw96-20110616-wxu_a0267_plr1_evs.wav, 1.000000
dw96-20110618-cxu_a0544_plr3_opus.wav, 1.254011
dw96-20110618-cxu_a0545_plr5_evs.wav, 1.000000
dw96-20110618-cxu_a0546_plr1_opus.wav, 1.000000
dw96-20110618-cxu_a0547_plr3_evs.wav, 1.000000
dw96-20110618-cxu_a0548_plr5_opus.wav, 1.000000
dw96-20110618-cxu_a0549_plr1_evs.wav, 1.000000
dw96-20110618-cxu_a0550_plr3_opus.wav, 1.064960
dw96-20110618-cxu_a0551_plr5_evs.wav, 1.000000
dw96-20110618-cxu_a0552_plr1_opus.wav, 1.000000
dw96-20110618-cxu_a0553_plr3_evs.wav, 1.000000
dw96-20110618-qde_a0224_plr5_opus.wav, 1.000000
dw96-20110618-qde_a0225_plr1_evs.wav, 1.003638
dw96-20110618-qde_a0226_plr3_opus.wav, 1.000000
dw96-20110618-qde_a0227_plr5_evs.wav, 1.000000
dw96-20110618-qde_a0228_plr1_opus.wav, 1.000000
dw96-20110618-qde_a0229_plr3_evs.wav, 1.102405
dw96-20110618-qde_a0230_plr5_opus.wav, 1.000000
dw96-20110618-qde_a0231_plr1_evs.wav, 1.000000
dw96-20110618-qde_a0232_plr3_opus.wav, 1.000000
dw96-20110618-qde_a0233_plr5_evs.wav, 1.000000
dw96-20110619-fuv_b0373_plr1_opus.wav, 1.000000
dw96-20110619-fuv_b0374_plr3_evs.wav, 1.000000
dw96-20110619-fuv_b0375_plr5_opus.wav, 1.000000
dw96-20110619-fuv_b0376_plr1_evs.wav, 1.000000
dw96-20110619-fuv_b0377_plr3_opus.wav, 1.000000
dw96-20110619-fuv_b0378_plr5_evs.wav, 1.000000
dw96-20110619-fuv_b0379_plr1_opus.wav, 1.000000
dw96-20110619-fuv_b0380_plr3_evs.wav, 1.000000
dw96-20110619-fuv_b0381_plr5_opus.wav, 1.001243
dw96-20110619-fuv_b0382_plr1_evs.wav, 1.000000
dw96-20110620-rtl_a0230_plr3_opus.wav, 1.000000
dw96-20110620-rtl_a0231_plr5_evs.wav, 1.000000
dw96-20110620-rtl_a0232_plr1_opus.wav, 1.000000
dw96-20110620-rtl_a0233_plr3_evs.wav, 1.000000
dw96-20110620-rtl_a0234_plr5_opus.wav, 1.000000
dw96-20110620-rtl_a0235_plr1_evs.wav, 1.000000
dw96-20110620-rtl_a0236_plr3_opus.wav, 1.000000
dw96-20110620-rtl_a0237_plr5_evs.wav, 1.000000
dw96-20110620-rtl_a0238_plr1_opus.wav, 1.000000
dw96-20110620-rtl_a0239_plr3_evs.wav, 1.000000
eboyjr-20090725-brf_b0191_plr1_opus.wav, 2.208039
eboyjr-20090725-brf_b0192_plr3_evs.wav, 1.000000
eboyjr-20090725-brf_b0193_plr5_opus.wav, 1.000000
eboyjr-20090725-brf_b0194_plr1_evs.wav, 1.279286
eboyjr-20090725-brf_b0195_plr3_opus.wav, 1.978304
eboyjr-20090725-brf_b0196_plr5_evs.wav, 1.107488
eboyjr-20090725-brf_b0197_plr1_opus.wav, 1.338071
eboyjr-20090725-brf_b0198_plr3_evs.wav, 1.000000
eboyjr-20090725-brf_b0199_plr5_opus.wav, 1.000000
eboyjr-20090725-brf_b0200_plr1_evs.wav, 1.927427
eboyjr-20090725-cye_ar-01_plr3_opus.wav, 1.384131
eboyjr-20090725-cye_ar-02_plr5_evs.wav, 1.000000
eboyjr-20090725-cye_ar-03_plr1_opus.wav, 1.345415
eboyjr-20090725-cye_ar-04_plr3_evs.wav, 1.000000
eboyjr-20090725-cye_ar-05_plr5_opus.wav, 1.367435
eboyjr-20090725-cye_ar-06_plr1_evs.wav, 1.884224
eboyjr-20090725-cye_ar-07_plr3_opus.wav, 2.324630
eboyjr-20090725-cye_ar-08_plr5_evs.wav, 1.723911
eboyjr-20090725-cye_ar-09_plr1_opus.wav, 1.207934
eboyjr-20090725-cye_rp-31_plr3_evs.wav, 1.933093
eboyjr-20090725-fov_b0526_plr5_opus.wav, 1.000000
eboyjr-20090725-fov_b0527_plr1_evs.wav, 1.384472
eboyjr-20090725-fov_b0528_plr3_opus.wav, 1.346335
eboyjr-20090725-fov_b0529_plr5_evs.wav, 1.150381
eboyjr-20090725-fov_b0530_plr1_opus.wav, 1.000000
eboyjr-20090725-fov_b0531_plr3_evs.wav, 1.000000
eboyjr-20090725-fov_b0532_plr5_opus.wav, 1.000000
eboyjr-20090725-fov_b0533_plr1_evs.wav, 1.000000
eboyjr-20090725-fov_b0534_plr3_opus.wav, 1.409424
eboyjr-20090725-fov_b0535_plr5_evs.wav, 1.426011
eboyjr-20090725-hqr_b0102_plr1_opus.wav, 1.844794
eboyjr-20090725-hqr_b0103_plr3_evs.wav, 1.000000
eboyjr-20090725-hqr_b0104_plr5_opus.wav, 1.572812
eboyjr-20090725-hqr_b0105_plr1_evs.wav, 1.196429
eboyjr-20090725-hqr_b0106_plr3_opus.wav, 1.000000
eboyjr-20090725-hqr_b0107_plr5_evs.wav, 1.000000
eboyjr-20090725-hqr_b0108_plr1_opus.wav, 1.296344
eboyjr-20090725-hqr_b0109_plr3_evs.wav, 1.545580
eboyjr-20090725-hqr_b0110_plr5_opus.wav, 1.000000
eboyjr-20090725-hqr_b0111_plr1_evs.wav, 1.098958
eboyjr-20090725-mvs_rp-22_plr3_opus.wav, 1.853036
eboyjr-20090725-mvs_rp-23_plr5_evs.wav, 1.785908
eboyjr-20090725-mvs_rp-24_plr1_opus.wav, 1.932013
eboyjr-20090725-mvs_rp-25_plr3_evs.wav, 1.000000
eboyjr-20090725-mvs_rp-26_plr5_opus.wav, 1.362629
eboyjr-20090725-mvs_rp-27_plr1_evs.wav, 2.088869
eboyjr-20090725-mvs_rp-28_plr3_opus.wav, 1.436241
eboyjr-20090725-mvs_rp-29_plr5_evs.wav, 1.000000
eboyjr-20090725-mvs_rp-30_plr1_opus.wav, 1.012088
eboyjr-20090725-mvs_rp-31_plr3_evs.wav, 2.050231
eboyjr-20090725-nmh_b0230_plr5_opus.wav, 2.275435
eboyjr-20090725-nmh_b0231_plr1_evs.wav, 1.000000
eboyjr-20090725-nmh_b0232_plr3_opus.wav, 1.531430
eboyjr-20090725-nmh_b0233_plr5_evs.wav, 1.000000
eboyjr-20090725-nmh_b0234_plr1_opus.wav, 1.048716
eboyjr-20090725-nmh_b0235_plr3_evs.wav, 1.000000
eboyjr-20090725-nmh_b0236_plr5_opus.wav, 1.000000
eboyjr-20090725-nmh_b0237_plr1_evs.wav, 1.000000
eboyjr-20090725-nmh_b0238_plr3_opus.wav, 1.000000
eboyjr-20090725-nmh_b0239_plr5_evs.wav, 1.200886
eboyjr-20090725-nur_b0520_plr1_opus.wav, 1.198414
eboyjr-20090725-nur_b0521_plr3_evs.wav, 1.540634
eboyjr-20090725-nur_b0522_plr5_opus.wav, 1.692008
eboyjr-20090725-nur_b0523_plr1_evs.wav, 1.764542
eboyjr-20090725-nur_b0524_plr3_opus.wav, 1.314225
eboyjr-20090725-nur_b0525_plr5_evs.wav, 1.360783
eboyjr-20090725-nur_b0526_plr1_opus.wav, 1.194206
eboyjr-20090725-nur_b0527_plr3_evs.wav, 1.167620
eboyjr-20090725-nur_b0528_plr5_opus.wav, 1.336969
eboyjr-20090725-nur_b0529_plr1_evs.wav, 1.829716
eboyjr-20090725-ree_a0327_plr3_opus.wav, 1.000000
eboyjr-20090725-ree_a0328_plr5_evs.wav, 1.569242
eboyjr-20090725-ree_a0329_plr1_opus.wav, 1.235482
eboyjr-20090725-ree_a0330_plr3_evs.wav, 1.498992
eboyjr-20090725-ree_a0331_plr5_opus.wav, 1.814700
eboyjr-20090725-ree_a0332_plr1_evs.wav, 1.000000
eboyjr-20090725-ree_a0333_plr3_opus.wav, 1.000000
eboyjr-20090725-ree_a0334_plr5_evs.wav, 1.548435
eboyjr-20090725-ree_a0335_plr1_opus.wav, 1.366143
eboyjr-20090725-ree_a0336_plr3_evs.wav, 1.389393
eboyjr-20090725-xrs_a0471_plr5_opus.wav, 1.000000
eboyjr-20090725-xrs_a0472_plr1_evs.wav, 1.000000
eboyjr-20090725-xrs_a0473_plr3_opus.wav, 1.000000
eboyjr-20090725-xrs_a0474_plr5_evs.wav, 1.000000
eboyjr-20090725-xrs_a0475_plr1_opus.wav, 1.000000
eboyjr-20090725-xrs_a0476_plr3_evs.wav, 1.000000
eboyjr-20090725-xrs_a0477_plr5_opus.wav, 1.000000
eboyjr-20090725-xrs_a0478_plr1_evs.wav, 1.271591
eboyjr-20090725-xrs_a0479_plr3_opus.wav, 1.000000
eboyjr-20090725-xrs_a0480_plr5_evs.wav, 1.000000
eboyjr-20090725-ywy_a0180_plr1_opus.wav, 1.415566
eboyjr-20090725-ywy_a0181_plr3_evs.wav, 1.145728
eboyjr-20090725-ywy_a0182_plr5_opus.wav, 1.162435
eboyjr-20090725-ywy_a0183_plr1_evs.wav, 1.515143
eboyjr-20090725-ywy_a0184_plr3_opus.wav, 1.688647
eboyjr-20090725-ywy_a0185_plr5_evs.wav, 1.165387
eboyjr-20090725-ywy_a0186_plr1_opus.wav, 1.133340
eboyjr-20090725-ywy_a0187_plr3_evs.wav, 1.702829
eboyjr-20090725-ywy_a0188_plr5_opus.wav, 1.661475
eboyjr-20090725-ywy_a0189_plr1_evs.wav, 1.045510
echapa-20150224-gcw_a0004_plr3_opus.wav, 1.000000
echapa-20150224-gcw_a0005_plr5_evs.wav, 1.000000
echapa-20150224-gcw_a0006_plr1_opus.wav, 1.000000
echapa-20150224-gcw_a0007_plr3_evs.wav, 1.000000
echapa-20150224-gcw_a0008_plr5_opus.wav, 1.000000
echapa-20150224-gcw_a0009_plr1_evs.wav, 1.000000
echapa-20150224-gcw_a0010_plr3_opus.wav, 1.000000
echapa-20150224-gcw_a0011_plr5_evs.wav, 1.000000
echapa-20150224-gcw_a0012_plr1_opus.wav, 1.000000
echapa-20150224-gcw_a0013_plr3_evs.wav, 1.000000
echapa-20150224-jkn_b0020_plr5_opus.wav, 1.000000
echapa-20150224-jkn_b0021_plr1_evs.wav, 1.000000
echapa-20150224-jkn_b0022_plr3_opus.wav, 1.000000
echapa-20150224-jkn_b0023_plr5_evs.wav, 1.000000
echapa-20150224-jkn_b0024_plr1_opus.wav, 1.471531
echapa-20150224-jkn_b0025_plr3_evs.wav, 1.000000
echapa-20150224-jkn_b0026_plr5_opus.wav, 1.000000
echapa-20150224-jkn_b0027_plr1_evs.wav, 1.000000
echapa-20150224-jkn_b0028_plr3_opus.wav, 1.000000
echapa-20150224-jkn_b0029_plr5_evs.wav, 1.000000
eddiea25-20090112-ybo_a0405_plr1_opus.wav, 1.000000
eddiea25-20090112-ybo_a0406_plr3_evs.wav, 1.000000
eddiea25-20090112-ybo_a0407_plr5_opus.wav, 1.000000
eddiea25-20090112-ybo_a0408_plr1_evs.wav, 1.000000
eddiea25-20090112-ybo_a0409_plr3_opus.wav, 1.000000
eddiea25-20090112-ybo_a0410_plr5_evs.wav, 1.000000
eddiea25-20090112-ybo_a0411_plr1_opus.wav, 1.000000
eddiea25-20090112-ybo_a0412_plr3_evs.wav, 1.000000
eddiea25-20090112-ybo_a0413_plr5_opus.wav, 1.000000
eddiea25-20090112-ybo_a0414_plr1_evs.wav, 1.000000
edman274-20090116-qws_b0209_plr3_opus.wav, 1.000000
edman274-20090116-qws_b0210_plr5_evs.wav, 1.000000
edman274-20090116-qws_b0211_plr1_opus.wav, 1.000000
edman274-20090116-qws_b0212_plr3_evs.wav, 1.000000
edman274-20090116-qws_b0213_plr5_opus.wav, 1.000000
edman274-20090116-qws_b0214_plr1_evs.wav, 1.428993
edman274-20090116-qws_b0215_plr3_opus.wav, 1.425131
edman274-20090116-qws_b0216_plr5_evs.wav, 1.000000
edman274-20090116-qws_b0217_plr1_opus.wav, 1.225596
edman274-20090116-qws_b0218_plr3_evs.wav, 1.000000
edwinfisat-20140728-kyz_a0044_plr3_opus.wav, 1.975282
edwinfisat-20140728-kyz_a0045_plr5_evs.wav, 1.487219
edwinfisat-20140728-kyz_a0046_plr1_opus.wav, 1.732989
edwinfisat-20140728-kyz_a0047_plr3_evs.wav, 1.802557
edwinfisat-20140728-kyz_a0048_plr5_opus.wav, 1.640677
edwinfisat-20140728-kyz_a0049_plr1_evs.wav, 1.989676
edwinfisat-20140728-kyz_a0050_plr3_opus.wav, 1.000000
edwinfisat-20140728-kyz_a0051_plr5_evs.wav, 1.190049
edwinfisat-20140728-kyz_a0052_plr1_opus.wav, 1.584545
edwinfisat-20140728-kyz_a0053_plr3_evs.wav, 1.565151
efeefe-20081203-htb_a0274_plr5_opus.wav, 2.598457
efeefe-20081203-htb_a0275_plr1_evs.wav, 1.000000
efeefe-20081203-htb_a0276_plr3_opus.wav, 1.000000
efeefe-20081203-htb_a0277_plr5_evs.wav, 1.000000
efeefe-20081203-htb_a0278_plr1_opus.wav, 4.383652
efeefe-20081203-htb_a0279_plr3_evs.wav, 1.000000
efeefe-20081203-htb_a0280_plr5_opus.wav, 1.093257
efeefe-20081203-htb_a0281_plr1_evs.wav, 1.000000
efeefe-20081203-htb_a0282_plr3_opus.wav, 1.000000
efeefe-20081203-htb_a0283_plr5_evs.wav, 2.117126
egmarin-20130716-drr_b0307_plr5_evs.wav, 3.163096
egmarin-20130716-drr_b0308_plr1_opus.wav, 2.864992
egmarin-20130716-drr_b0309_plr3_evs.wav, 2.458643
egmarin-20130716-drr_b0310_plr5_opus.wav, 1.850288
egmarin-20130716-drr_b0311_plr1_evs.wav, 1.000000
egmarin-20130716-drr_b0312_plr3_opus.wav, 2.193917
egmarin-20130716-drr_b0313_plr5_evs.wav, 2.728551
egmarin-20130716-drr_b0314_plr1_opus.wav, 2.514238
egmarin-20130716-drr_b0315_plr3_evs.wav, 2.166517
egmarin-20130716-drr_b0316_plr5_opus.wav, 3.072323
eloriane-20090901-lgx_b0334_plr3_evs.wav, 1.000000
eloriane-20090901-lgx_b0335_plr5_opus.wav, 1.083324
eloriane-20090901-lgx_b0336_plr1_evs.wav, 1.000000
eloriane-20090901-lgx_b0337_plr3_opus.wav, 1.000000
eloriane-20090901-lgx_b0338_plr5_evs.wav, 1.290402
eloriane-20090901-lgx_b0339_plr1_opus.wav, 1.000000
eloriane-20090901-lgx_b0340_plr3_evs.wav, 1.367917
eloriane-20090901-lgx_b0341_plr5_opus.wav, 1.029237
eloriane-20090901-lgx_b0342_plr1_evs.wav, 1.064070
eloriane-20090901-lgx_b0343_plr3_opus.wav, 1.060237
eloriane-20090901-svr_b0516_plr5_evs.wav, 1.000000
eloriane-20090901-svr_b0517_plr1_opus.wav, 1.000000
eloriane-20090901-svr_b0518_plr3_evs.wav, 1.077414
eloriane-20090901-svr_b0519_plr5_opus.wav, 1.000000
eloriane-20090901-svr_b0520_plr1_evs.wav, 1.289117
eloriane-20090901-svr_b0521_plr3_opus.wav, 1.034972
eloriane-20090901-svr_b0522_plr5_evs.wav, 1.394404
eloriane-20090901-svr_b0523_plr1_opus.wav, 1.339514
eloriane-20090901-svr_b0524_plr3_evs.wav, 1.259850
eloriane-20090901-svr_b0525_plr5_opus.wav, 1.289065
elucify-20121208-chs_a0017_plr1_evs.wav, 1.000000
elucify-20121208-chs_a0018_plr3_opus.wav, 1.240888
elucify-20121208-chs_a0019_plr5_evs.wav, 1.000000
elucify-20121208-chs_a0020_plr1_opus.wav, 1.000000
elucify-20121208-chs_a0021_plr3_evs.wav, 1.425570
elucify-20121208-chs_a0022_plr5_opus.wav, 1.000000
elucify-20121208-chs_a0023_plr1_evs.wav, 1.000000
elucify-20121208-chs_a0024_plr3_opus.wav, 1.030682
elucify-20121208-chs_a0025_plr5_evs.wav, 1.102837
elucify-20121208-chs_a0026_plr1_opus.wav, 1.202988
emad-20131217-frz_b0100_plr1_evs.wav, 1.000000
emad-20131217-frz_b0101_plr3_opus.wav, 1.994389
emad-20131217-frz_b0102_plr5_evs.wav, 1.443624
emad-20131217-frz_b0103_plr1_opus.wav, 2.849318
emad-20131217-frz_b0104_plr3_evs.wav, 1.000000
emad-20131217-frz_b0105_plr5_opus.wav, 1.715992
emad-20131217-frz_b0106_plr1_evs.wav, 1.000000
emad-20131217-frz_b0107_plr3_opus.wav, 1.762539
emad-20131217-frz_b0108_plr5_evs.wav, 1.000000
emad-20131217-frz_b0109_plr1_opus.wav, 2.255196
emiliaserv-20120204-cex_ar-01_plr5_evs.wav, 1.000000
emiliaserv-20120204-cex_ar-02_plr1_opus.wav, 1.000000
emiliaserv-20120204-cex_ar-03_plr3_evs.wav, 1.000000
emiliaserv-20120204-cex_ar-04_plr5_opus.wav, 1.000000
emiliaserv-20120204-cex_ar-05_plr1_evs.wav, 1.000000
emiliaserv-20120204-cex_ar-06_plr3_opus.wav, 1.000000
emiliaserv-20120204-cex_ar-07_plr5_evs.wav, 1.000000
emiliaserv-20120204-cex_rp-29_plr1_opus.wav, 1.000000
emiliaserv-20120204-cex_rp-30_plr3_evs.wav, 1.000000
emiliaserv-20120204-cex_rp-31_plr5_opus.wav, 1.000000
emiliaserv-20120204-sjh_a0255_plr1_evs.wav, 1.000000
emiliaserv-20120204-sjh_a0256_plr3_opus.wav, 1.000000
emiliaserv-20120204-sjh_a0257_plr5_evs.wav, 1.000000
emiliaserv-20120204-sjh_a0258_plr1_opus.wav, 1.000000
emiliaserv-20120204-sjh_a0259_plr3_evs.wav, 1.000000
emiliaserv-20120204-sjh_a0260_plr5_opus.wav, 1.000000
emiliaserv-20120204-sjh_a0261_plr1_evs.wav, 1.000000
emiliaserv-20120204-sjh_a0262_plr3_opus.wav, 1.000000
emiliaserv-20120204-sjh_a0263_plr5_evs.wav, 1.000000
emiliaserv-20120204-sjh_a0264_plr1_opus.wav, 1.000000
en-dgod-20181211-vyy_en-0522_plr3_evs.wav, 1.000000
en-dgod-20181211-vyy_en-0523_plr5_opus.wav, 1.000000
en-dgod-20181211-vyy_en-0524_plr1_evs.wav, 1.000000
en-dgod-20181211-vyy_en-0525_plr3_opus.wav, 1.000000
en-dgod-20181211-vyy_en-0526_plr5_evs.wav, 1.000000
en-dgod-20181211-vyy_en-0527_plr1_opus.wav, 1.000000
en-dgod-20181211-vyy_en-0528_plr3_evs.wav, 1.000000
en-dgod-20181211-vyy_en-0529_plr5_opus.wav, 1.000000
en-dgod-20181211-vyy_en-0530_plr1_evs.wav, 1.000000
en-dgod-20181211-vyy_en-0531_plr3_opus.wav, 1.000000
encrypt-20140306-omc_b0130_plr5_evs.wav, 1.000000
encrypt-20140306-omc_b0131_plr1_opus.wav, 1.074856
encrypt-20140306-omc_b0132_plr3_evs.wav, 1.000000
encrypt-20140306-omc_b0133_plr5_opus.wav, 1.000000
encrypt-20140306-omc_b0134_plr1_evs.wav, 2.181707
encrypt-20140306-omc_b0135_plr3_opus.wav, 2.409275
encrypt-20140306-omc_b0136_plr5_evs.wav, 1.601058
encrypt-20140306-omc_b0137_plr1_opus.wav, 1.881299
encrypt-20140306-omc_b0138_plr3_evs.wav, 1.764472
encrypt-20140306-omc_b0139_plr5_opus.wav, 1.333288
eric-20100706-dbe_b0091_plr5_evs.wav, 1.000000
eric-20100706-dbe_b0092_plr1_opus.wav, 2.474184
eric-20100706-dbe_b0093_plr3_evs.wav, 1.000000
eric-20100706-dbe_b0094_plr5_opus.wav, 1.788222
eric-20100706-dbe_b0095_plr1_evs.wav, 1.000000
eric-20100706-dbe_b0096_plr3_opus.wav, 1.586150
eric-20100706-dbe_b0097_plr5_evs.wav, 1.000000
eric-20100706-dbe_b0098_plr1_opus.wav, 1.493773
eric-20100706-dbe_b0099_plr3_evs.wav, 1.000000
eric-20100706-dbe_b0100_plr5_opus.wav, 1.628092
erkki-20080616-qre_a0555_plr3_evs.wav, 1.000000
erkki-20080616-qre_a0556_plr5_opus.wav, 1.000000
erkki-20080616-qre_a0557_plr1_evs.wav, 1.000000
erkki-20080616-qre_a0558_plr3_opus.wav, 1.000000
erkki-20080616-qre_a0559_plr5_evs.wav, 1.000000
erkki-20080616-qre_a0560_plr1_opus.wav, 2.830835
erkki-20080616-qre_a0561_plr3_evs.wav, 1.480291
erkki-20080616-qre_a0562_plr5_opus.wav, 3.728571
erkki-20080616-qre_a0563_plr1_evs.wav, 1.000000
erkki-20080616-qre_a0564_plr3_opus.wav, 1.000000
es02-20071220-ckw_rb-12_plr5_evs.wav, 1.000000
es02-20071220-ckw_rb-13_plr1_opus.wav, 1.000000
es02-20071220-ckw_rb-14_plr3_evs.wav, 1.000000
es02-20071220-ckw_rb-15_plr5_opus.wav, 1.000000
es02-20071220-ckw_rb-16_plr1_evs.wav, 1.000000
es02-20071220-ckw_rb-17_plr3_opus.wav, 1.000000
es02-20071220-ckw_rb-18_plr5_evs.wav, 1.000000
es02-20071220-ckw_rb-19_plr1_opus.wav, 1.000000
es02-20071220-ckw_rb-20_plr3_evs.wav, 1.000000
es02-20071220-ckw_rb-21_plr5_opus.wav, 1.000000
ethanoconnors-20080605-mpw_a0352_plr1_evs.wav, 1.000000
ethanoconnors-20080605-mpw_a0353_plr3_opus.wav, 1.493468
ethanoconnors-20080605-mpw_a0354_plr5_evs.wav, 1.000000
ethanoconnors-20080605-mpw_a0355_plr1_opus.wav, 1.000000
ethanoconnors-20080605-mpw_a0356_plr3_evs.wav, 1.000000
ethanoconnors-20080605-mpw_a0357_plr5_opus.wav, 1.000000
ethanoconnors-20080605-mpw_a0358_plr1_evs.wav, 1.000000
ethanoconnors-20080605-mpw_a0359_plr3_opus.wav, 1.000000
ethanoconnors-20080605-mpw_a0360_plr5_evs.wav, 1.000000
ethanoconnors-20080605-mpw_a0361_plr1_opus.wav, 1.000000
ethanoconnors-20080605-oiz_a0484_plr3_evs.wav, 1.000000
ethanoconnors-20080605-oiz_a0485_plr5_opus.wav, 1.000000
ethanoconnors-20080605-oiz_a0486_plr1_evs.wav, 1.000000
ethanoconnors-20080605-oiz_a0487_plr3_opus.wav, 1.000000
ethanoconnors-20080605-oiz_a0488_plr5_evs.wav, 1.000000
ethanoconnors-20080605-oiz_a0489_plr1_opus.wav, 1.000000
ethanoconnors-20080605-oiz_a0490_plr3_evs.wav, 1.000000
ethanoconnors-20080605-oiz_a0491_plr5_opus.wav, 1.000000
ethanoconnors-20080605-oiz_a0492_plr1_evs.wav, 1.000000
ethanoconnors-20080605-oiz_a0493_plr3_opus.wav, 1.000000
ethanoconnors-20080605-waa_rb-12_plr5_evs.wav, 1.000000
ethanoconnors-20080605-waa_rb-13_plr1_opus.wav, 1.000000
ethanoconnors-20080605-waa_rb-14_plr3_evs.wav, 1.000000
ethanoconnors-20080605-waa_rb-15_plr5_opus.wav, 1.000000
ethanoconnors-20080605-waa_rb-16_plr1_evs.wav, 1.000000
ethanoconnors-20080605-waa_rb-17_plr3_opus.wav, 1.000000
ethanoconnors-20080605-waa_rb-18_plr5_evs.wav, 1.000000
ethanoconnors-20080605-waa_rb-19_plr1_opus.wav, 1.000000
ethanoconnors-20080605-waa_rb-20_plr3_evs.wav, 1.000000
ethanoconnors-20080605-waa_rb-21_plr5_opus.wav, 1.000000
ethanoconnors-20080607-guk_a0188_plr1_evs.wav, 1.000000
ethanoconnors-20080607-guk_a0189_plr3_opus.wav, 1.000000
ethanoconnors-20080607-guk_a0190_plr5_evs.wav, 1.000000
ethanoconnors-20080607-guk_a0191_plr1_opus.wav, 1.000000
ethanoconnors-20080607-guk_a0192_plr3_evs.wav, 1.000000
ethanoconnors-20080607-guk_a0193_plr5_opus.wav, 1.000000
ethanoconnors-20080607-guk_a0194_plr1_evs.wav, 1.000000
ethanoconnors-20080607-guk_a0195_plr3_opus.wav, 1.000000
ethanoconnors-20080607-guk_a0196_plr5_evs.wav, 1.000000
ethanoconnors-20080607-guk_a0197_plr1_opus.wav, 1.000000
ethanoconnors-20080607-hyw_b0471_plr3_evs.wav, 1.000000
ethanoconnors-20080607-hyw_b0472_plr5_opus.wav, 1.000000
ethanoconnors-20080607-hyw_b0473_plr1_evs.wav, 1.000000
ethanoconnors-20080607-hyw_b0474_plr3_opus.wav, 1.000000
ethanoconnors-20080607-hyw_b0475_plr5_evs.wav, 1.000000
